district,latitude,longitude,rainfall_mm,soil_moisture_pct,slope_angle_deg,historical_landslides,risk_label
Tawang,27.587843115741723,91.88173362550134,272.5,55.6,31.2,4,High
Tawang,27.602428066346608,91.83807935656743,146.9,68.3,42.2,2,Moderate
Tawang,27.62008414308706,91.89818065401596,118.5,66.9,35.7,5,Moderate
Tawang,27.584740989164743,91.87116153350335,224.0,62.2,35.9,3,Moderate
Tawang,27.585829885464825,91.85109910799125,240.0,52.6,50.2,1,High
Tawang,27.593996468176165,91.8586980706643,59.2,74.1,39.4,9,Moderate
Tawang,27.59388938745204,91.86560945508361,58.4,62.9,51.3,2,Moderate
Tawang,27.610378726884758,91.82797160003322,43.9,64.8,43.3,2,Moderate
Tawang,27.574797815441432,91.85964339364565,54.0,77.5,38.8,6,Moderate
Tawang,27.580743412467278,91.87908082905808,114.7,78.9,30.3,5,Moderate
Tawang,27.570135617905674,91.82082637130274,373.3,57.0,42.2,2,High
Tawang,27.615517725813067,91.82916425708062,191.5,49.0,50.7,4,Moderate
Tawang,27.589890146528777,91.89934561004569,181.8,61.8,24.4,2,Moderate
Tawang,27.5833518625522,91.86145291057079,51.3,73.6,27.5,3,Moderate
Tawang,27.566925026094637,91.88062512517024,97.0,65.0,49.9,4,Moderate
Tawang,27.552851752194062,91.85772196273463,86.4,58.7,43.8,3,Moderate
Tawang,27.550435851844217,91.84509502962364,90.2,65.8,46.2,2,Moderate
Tawang,27.59541503983663,91.87119278462714,68.2,59.2,52.1,3,Moderate
Tawang,27.570399100739674,91.84231013074523,3.9,75.4,46.9,4,Moderate
Tawang,27.586671103375686,91.84972682725125,88.7,51.2,57.2,2,Moderate
Tawang,27.57698896192976,91.84805272388785,101.2,79.7,26.1,3,Moderate
Tawang,27.577373463702635,91.85472004858906,194.7,66.0,46.7,4,High
Tawang,27.615691988188953,91.8339927590735,225.6,86.8,29.4,5,High
Tawang,27.551115896956542,91.88153420848575,269.8,49.0,54.9,4,High
Tawang,27.59914525964319,91.83861777663265,8.7,52.0,41.2,2,Low
Tawang,27.567242737764126,91.8556379424891,365.0,80.6,46.4,5,Severe
Tawang,27.556477471892528,91.86612555778494,92.6,73.9,36.2,1,Moderate
Tawang,27.62229543574625,91.85773821344513,65.5,77.1,48.7,0,Moderate
Tawang,27.613085951987294,91.85645720990371,196.3,74.6,40.9,2,High
Tawang,27.63442385629366,91.86900670093907,70.6,70.7,25.2,3,Moderate
Tawang,27.601299374626702,91.84390074351872,98.4,76.4,39.4,3,Moderate
Tawang,27.581305293370043,91.85628357888852,305.6,65.4,33.7,7,High
Tawang,27.592679870276186,91.86852498977056,117.2,55.6,32.8,3,Moderate
Tawang,27.627627508351026,91.86497824730164,269.0,71.4,32.8,2,High
Tawang,27.58288126766312,91.84393618063027,323.0,56.0,44.1,0,High
Tawang,27.621565416207915,91.90485072883799,131.9,67.6,45.0,4,Moderate
Tawang,27.61011402506295,91.85905453523903,192.4,66.6,43.2,2,High
Tawang,27.61238965251682,91.84030901378351,362.3,65.9,48.1,2,High
Tawang,27.57070653964495,91.87267292694065,225.5,40.7,37.2,5,High
Tawang,27.625530485341653,91.85051044933617,254.8,58.8,38.6,5,High
Tawang,27.580920526894385,91.86568258992901,278.0,67.2,45.8,3,High
Tawang,27.65142798690226,91.87020048393978,95.5,69.3,42.9,3,Moderate
Tawang,27.60222443745114,91.83822863443487,185.9,72.6,36.2,2,High
Tawang,27.60154054775148,91.84116765395692,243.2,62.7,26.2,5,High
Tawang,27.589947667411973,91.82826097826586,121.4,62.5,45.4,2,Moderate
Tawang,27.5556233899751,91.87201751207192,127.2,48.4,50.5,2,Moderate
Tawang,27.593916463274706,91.86755994254499,380.4,99.0,58.9,5,Severe
Tawang,27.569476805836093,91.87015034253946,189.3,54.5,32.8,2,Moderate
Tawang,27.565740115222628,91.86659707929509,100.8,60.9,36.4,4,Moderate
Tawang,27.583993178176065,91.89400643629713,158.8,62.0,48.8,3,Moderate
Tawang,27.57914369811617,91.84685158531147,9.2,67.8,46.9,6,Moderate
Tawang,27.595738180348544,91.83793889540752,281.9,71.0,41.4,1,Moderate
Tawang,27.555273187720836,91.87516243609386,87.3,26.9,55.1,4,Moderate
Tawang,27.55344503189355,91.84030808701422,139.2,50.9,43.0,4,Moderate
Tawang,27.58217984611416,91.8711804833985,191.4,67.3,40.7,4,Moderate
Tawang,27.575320031715936,91.83788526703115,99.3,79.2,51.3,1,Moderate
Tawang,27.624476879280433,91.86033056931866,86.5,40.1,41.0,5,Moderate
Kohima,25.701375643531435,94.10829056718546,244.8,63.2,39.0,3,High
Kohima,25.660601919363504,94.09068908230564,51.4,56.9,35.1,3,Moderate
Kohima,25.662296910863308,94.13827487820407,38.5,61.3,33.4,3,Low
Kohima,25.662882644435857,94.11871746364406,58.5,42.7,26.5,1,Low
Kohima,25.683027339129346,94.1119949553594,121.0,55.1,36.0,3,Moderate
Kohima,25.653402424474475,94.10132875910894,52.5,66.8,34.9,3,Moderate
Kohima,25.66759185107032,94.10762340328132,63.9,63.3,29.1,1,Low
Kohima,25.65905456332131,94.09850732515422,131.3,15.2,33.7,4,Low
Kohima,25.657889854977995,94.09084288585045,54.8,50.7,41.4,3,Moderate
Kohima,25.70381141986327,94.07203188238316,182.5,47.9,51.1,1,Moderate
Kohima,25.697174400274452,94.10091021757917,11.1,60.6,38.0,2,Moderate
Kohima,25.686520629287944,94.1211719898606,104.7,65.3,34.3,3,Moderate
Kohima,25.63408400288012,94.09495377855585,181.0,48.4,28.0,0,Moderate
Kohima,25.65967730065533,94.09794732294445,31.1,62.3,29.5,2,Low
Kohima,25.67042204399093,94.10467813578646,210.9,68.6,44.2,3,High
Kohima,25.695733075491503,94.08042161794619,148.7,52.3,41.9,2,Moderate
Kohima,25.671191162524142,94.11952663412004,152.4,69.7,44.4,1,Moderate
Kohima,25.690167689199694,94.11127578125729,108.3,47.8,30.4,2,Moderate
Kohima,25.671659172814692,94.1373633840229,166.9,44.8,30.5,1,Moderate
Kohima,25.675318660264864,94.07897106040694,124.7,59.7,23.9,5,Moderate
Kohima,25.68281421681063,94.0924021980182,83.2,59.6,57.9,5,Moderate
Kohima,25.631933161662218,94.09598843675367,280.6,63.0,28.2,5,High
Kohima,25.692926878032104,94.10451288546709,262.1,42.7,28.0,5,High
Kohima,25.697223736762478,94.1026750160247,87.1,64.8,39.0,3,Moderate
Kohima,25.696560419896073,94.11297222973069,248.4,38.4,37.8,0,Moderate
Kohima,25.648290227172673,94.10220347444222,53.7,59.1,28.8,5,Moderate
Kohima,25.703507596960566,94.09215329057294,122.8,37.5,39.9,1,Moderate
Kohima,25.68952239041752,94.11499108202439,10.5,77.4,40.9,0,Moderate
Kohima,25.694350051839066,94.13191189790288,71.2,65.5,32.7,3,Moderate
Kohima,25.687938942588875,94.10319464791272,105.1,56.8,42.8,2,Moderate
Kohima,25.662086867573276,94.10206704873622,129.6,49.6,22.8,4,Moderate
Kohima,25.61809939781366,94.11949164801587,384.0,55.8,26.1,2,High
Kohima,25.705636253271546,94.14665116410458,394.3,61.3,30.8,4,High
Kohima,25.648698456245253,94.10382494795873,579.3,48.7,49.9,2,Severe
Kohima,25.67094831309714,94.13502632405607,259.9,58.8,24.9,5,High
Kohima,25.664613027675035,94.15672244716006,84.1,35.4,25.5,2,Low
Kohima,25.669607125012675,94.09945562921361,255.3,67.7,38.9,3,High
Kohima,25.681084729238368,94.12344888477294,61.1,65.1,38.7,1,Moderate
Kohima,25.705726536046285,94.11534174585466,188.3,55.9,29.0,2,Moderate
Kohima,25.6780807940125,94.13924327539216,31.0,66.6,34.9,4,Moderate
Kohima,25.675569386445854,94.14168960547839,39.2,49.3,24.7,2,Low
Kohima,25.676298264741824,94.11508354617193,159.3,73.3,34.1,0,Moderate
Kohima,25.663916723298815,94.0993938647485,378.3,68.2,37.0,3,High
Kohima,25.6766983052748,94.1150186012385,223.2,54.9,47.0,2,Moderate
Kohima,25.656831497473654,94.10824506615162,45.5,68.2,20.1,1,Low
Kohima,25.674523005597315,94.1352031871071,55.0,62.2,38.8,0,Moderate
Kohima,25.69246888621192,94.14715625994877,139.4,72.6,30.6,0,Moderate
Kohima,25.669338744032974,94.11722045916021,73.7,60.2,34.9,5,Moderate
Kohima,25.62739772602614,94.09729482521578,100.6,58.8,24.7,4,Moderate
Kohima,25.66107642696153,94.09715696134154,16.6,48.1,46.3,1,Low
Kohima,25.6710532218626,94.10493509513582,369.2,46.3,33.6,3,Severe
Kohima,25.649237554991902,94.11027745003521,27.2,70.9,34.2,4,Moderate
Kohima,25.67960115770516,94.10982325135701,41.2,45.4,41.2,1,Low
Kohima,25.698388234810707,94.12711353515428,56.1,55.4,37.1,3,Moderate
Kohima,25.67344604509963,94.13132382749285,113.0,55.2,31.5,2,Moderate
Kohima,25.635406241171083,94.10325725028116,143.5,75.5,44.0,2,Moderate
Kohima,25.675937918423084,94.1613333828389,151.9,53.2,41.5,0,Moderate
Kohima,25.65195168419569,94.06898327058154,240.5,73.5,36.0,2,High
Kohima,25.657322806039286,94.10540503004016,106.8,69.3,32.7,2,Moderate
Kohima,25.671049540050618,94.11209062816688,44.2,63.6,34.8,3,Moderate
Kohima,25.680723840358205,94.14525122480711,154.9,62.6,34.1,3,Moderate
Kohima,25.662499031373034,94.09391676267758,24.3,58.0,38.1,2,Low
Kohima,25.657500712959553,94.1188346192854,27.1,53.9,39.4,1,Moderate
Kohima,25.68381895259431,94.09336117523729,61.1,69.0,43.7,1,Moderate
Kohima,25.66997683113557,94.13410746814526,98.4,70.0,36.6,3,Moderate
Kohima,25.677089419162183,94.10845918182937,54.5,56.5,32.5,4,Moderate
Kohima,25.677253988982134,94.12856435311943,31.2,59.2,40.7,5,Moderate
Kohima,25.65984289115607,94.0987034278916,174.5,84.4,36.5,3,High
Kohima,25.664967303324243,94.11339745504569,74.4,51.0,27.6,3,Moderate
Kohima,25.669994836866756,94.11356519592981,291.3,34.9,53.6,3,High
Kohima,25.701181329266976,94.08765700344439,130.7,51.4,34.3,2,Moderate
Kohima,25.642386420619996,94.10321728896817,167.8,64.7,43.6,6,Moderate
Kohima,25.637494231788626,94.08809561828525,97.7,59.0,63.3,3,Moderate
Kohima,25.671316196374498,94.10687324283506,120.1,76.6,39.0,2,Moderate
Kohima,25.67852819591807,94.120341958526,8.6,57.2,44.5,1,Moderate
Kohima,25.64210774141133,94.1233215751209,39.0,50.0,32.0,2,Low
Kohima,25.636833354997023,94.12099796947533,222.8,51.9,42.7,2,Moderate
Kohima,25.70417680474244,94.09900070714575,383.6,50.1,42.7,5,Severe
Kohima,25.657046912800244,94.16256657671873,59.3,61.2,37.3,2,Moderate
Kohima,25.63489566690868,94.0821209783156,131.9,49.3,38.5,4,Moderate
Kohima,25.69085862504992,94.1178272704216,347.1,79.2,28.5,3,High
Kohima,25.66833486711506,94.13289016023555,186.6,58.1,44.5,6,High
Kohima,25.667571548908235,94.11492135739459,108.8,62.6,20.3,1,Moderate
Kohima,25.64730270518197,94.10623316752252,167.6,74.9,41.1,3,Moderate
Kohima,25.651795994258936,94.07658748313632,171.3,46.1,25.7,6,Moderate
Kohima,25.694957549363775,94.11761994740864,190.9,59.7,34.8,2,Moderate
Kohima,25.673753886600647,94.11963304537157,26.7,61.0,49.3,2,Moderate
Kohima,25.679777302020184,94.13189981765127,194.6,69.4,43.7,3,High
Kohima,25.67217038658544,94.12872822080053,172.3,57.5,17.8,2,Moderate
Kohima,25.664101503350714,94.09839872099808,42.2,62.6,42.8,2,Moderate
Kohima,25.6597729478147,94.1070242319984,136.3,70.8,34.6,4,Moderate
Kohima,25.650524477019008,94.1044147057667,64.2,68.4,38.0,5,Moderate
Kohima,25.65738572400401,94.09610330763131,340.2,74.5,30.0,5,High
Kohima,25.684267780199143,94.08650450652716,40.3,68.3,39.0,2,Moderate
Kohima,25.665771371752776,94.10010146328885,217.6,54.9,23.5,3,Moderate
Kohima,25.713353762687138,94.08210308438134,60.2,68.2,54.0,3,Moderate
Kohima,25.70772230194911,94.09393994161775,380.4,68.6,27.6,3,High
Kohima,25.662974280197414,94.09598001288212,179.3,51.9,22.0,4,Moderate
Kohima,25.656552539886082,94.13436867245007,190.6,67.4,36.3,3,High
Kohima,25.66862182293568,94.11283758357658,64.3,73.0,35.0,2,Moderate
Kohima,25.685486926591942,94.12543214407516,220.5,54.2,34.2,5,Moderate
Kohima,25.676315707450026,94.1471257170971,211.2,61.7,33.7,1,Moderate
Kohima,25.68120497319235,94.12437768415097,117.1,73.6,33.7,3,Moderate
Kohima,25.675129257096277,94.09512686256794,242.2,58.5,33.0,2,High
Kohima,25.67220266489708,94.11671648173348,284.7,42.3,39.8,3,Moderate
Kohima,25.700283626430263,94.14470178700915,111.4,47.7,37.5,1,Moderate
Kohima,25.671195944263417,94.09407885406725,155.6,56.5,51.2,2,Moderate
Kohima,25.6663747393564,94.12956233518538,141.7,89.6,35.5,1,Moderate
Kohima,25.646673001093628,94.14364583818244,41.8,63.6,33.0,4,Moderate
Kohima,25.65553953952955,94.07865535211032,56.6,62.1,34.9,1,Moderate
Kohima,25.68895630420602,94.1029258654327,184.2,39.3,43.6,0,Moderate
Kohima,25.69802974317466,94.08635345060658,245.8,44.7,31.9,2,High
Kohima,25.68924035005915,94.10294047446038,37.5,54.7,37.6,3,Low
Kohima,25.652596043445246,94.08682613179047,226.3,73.2,37.7,3,High
Kohima,25.679821963283416,94.08120028455066,165.1,73.9,43.0,5,High
Kohima,25.68401355814164,94.11707015748044,45.9,64.1,42.6,5,Moderate
Kohima,25.68451752513477,94.11585938584793,22.1,62.7,27.9,1,Low
Kohima,25.6782331766463,94.05014582401886,190.4,83.9,37.4,6,High
Kohima,25.6633452406136,94.07973598412428,38.5,58.3,26.8,1,Moderate
Kohima,25.64097873838804,94.11602921376634,173.8,64.2,47.8,5,Moderate
Kohima,25.681503757098437,94.10583329435967,50.7,67.2,37.4,3,Moderate
Kohima,25.63749128911874,94.0772122080925,80.9,38.8,38.2,2,Moderate
Kohima,25.67783578400154,94.10141733955406,64.2,46.7,23.9,5,Moderate
Kohima,25.680981640775865,94.11186669361355,11.6,70.1,40.6,5,Moderate
Kohima,25.639625617508216,94.14117255395762,287.5,74.5,47.3,1,Severe
Kohima,25.685389521410634,94.08625980875539,126.5,50.0,41.5,2,Moderate
Kohima,25.681077169275014,94.12130506129695,58.5,71.0,41.5,1,Moderate
Kohima,25.700223948788274,94.13235426768277,81.8,83.8,36.8,3,Moderate
Kohima,25.673671700432546,94.07926188109296,54.1,45.7,30.3,1,Moderate
Kohima,25.684791827576785,94.11394950777796,127.2,60.6,36.9,3,Moderate
Kohima,25.685427933355733,94.08369897552991,145.7,75.6,26.4,2,Moderate
Kohima,25.682595595043857,94.11336509666744,80.5,52.2,35.1,3,Low
Kohima,25.666681981228503,94.07739160939046,113.9,60.3,35.7,2,Moderate
Kohima,25.702941904882422,94.10296942580271,56.1,81.7,35.0,6,Moderate
Kohima,25.684366030204686,94.10193904758049,50.5,62.5,36.6,3,Low
Kohima,25.68613186028081,94.11465353786845,88.1,44.8,35.1,3,Moderate
Kohima,25.692674685560952,94.07771453357805,87.2,67.6,35.7,2,Moderate
Kohima,25.677739400038913,94.09152558361568,323.7,54.0,27.8,2,High
Kohima,25.67063948637467,94.11424072420924,41.8,47.8,40.8,1,Moderate
Kohima,25.674628891995585,94.10310844000493,97.5,64.7,41.8,3,Moderate
Kohima,25.667773166457245,94.112135242065,145.5,49.3,25.4,1,Moderate
Kohima,25.672193011553723,94.1155479497287,111.9,47.7,40.2,4,Moderate
Kohima,25.669455188161535,94.12961548580944,45.5,57.7,30.2,2,Moderate
Kohima,25.669106944486703,94.1288680386193,37.7,55.2,33.6,3,Moderate
Kohima,25.66384406138496,94.14069055855472,261.1,64.6,40.5,4,High
Kohima,25.70559034362232,94.09970107218209,185.4,51.9,35.5,3,Moderate
Kohima,25.6845616534399,94.08811634719105,310.6,70.2,31.4,3,High
Kohima,25.695479916633758,94.1060639606179,261.1,65.5,42.4,2,High
Kohima,25.660482687596325,94.10575030836856,242.9,56.2,39.0,2,Moderate
Kohima,25.676045974862575,94.12249338248236,95.1,49.0,34.7,3,Moderate
Wokha,26.085887829170332,94.28437490217583,74.5,70.9,23.9,5,Moderate
Wokha,26.095322281526876,94.26986226696567,24.4,60.9,45.2,2,Moderate
Wokha,26.070055371526454,94.28803331166095,85.9,58.8,21.0,3,Low
Wokha,26.13472271194829,94.25345195615542,98.5,58.5,26.7,1,Moderate
Wokha,26.092984281220403,94.24190731322543,144.5,43.7,42.4,3,Moderate
Wokha,26.086669450404685,94.26637196708458,40.6,37.8,40.7,3,Low
Wokha,26.07510947497565,94.26714458576838,60.2,62.1,40.9,4,Moderate
Wokha,26.108661566820256,94.29564760765176,70.5,75.0,29.4,2,Moderate
Wokha,26.09322970106431,94.26528574423769,145.3,60.4,44.7,2,Moderate
Wokha,26.07125530996986,94.27863268447337,201.0,68.0,39.2,2,Moderate
Wokha,26.12205161464491,94.27644200416601,107.8,68.0,39.8,5,Moderate
Wokha,26.099485149066982,94.24851733032656,78.2,50.7,41.4,0,Low
Wokha,26.111044936977148,94.26415698936637,204.2,55.0,31.2,2,Moderate
Wokha,26.12105995556118,94.28377938937409,109.5,61.8,39.6,3,Moderate
Wokha,26.076675466849856,94.28709994403609,101.5,66.4,31.9,2,Moderate
Wokha,26.09193040186457,94.26067997156854,78.4,52.2,44.6,2,Moderate
Wokha,26.107533960320207,94.26321593404617,136.7,50.0,43.5,0,Moderate
Wokha,26.127982207812135,94.21525086482588,302.7,66.7,33.9,4,High
Wokha,26.065604485115436,94.2860509462147,73.1,54.9,45.2,2,Moderate
Wokha,26.112744564002334,94.28436240154481,15.4,64.4,36.0,5,Moderate
Wokha,26.079059886873353,94.27831520108016,14.4,47.2,31.7,2,Low
Wokha,26.097047918435187,94.28854001273581,428.1,52.1,30.0,3,High
Wokha,26.09839179532809,94.26472993510814,30.8,75.6,38.1,2,Moderate
Wokha,26.13324401019932,94.25629722504075,38.9,46.7,31.7,6,Low
Wokha,26.122163538932032,94.3001738567391,30.7,45.2,41.7,1,Low
Wokha,26.113169455923163,94.2600616334502,340.1,65.3,28.9,1,High
Wokha,26.088036056842324,94.26674212438613,13.6,68.4,46.7,3,Low
Wokha,26.106429995776416,94.23366081257666,43.2,47.9,40.6,5,Moderate
Wokha,26.085499691142168,94.26759996451604,144.0,41.9,40.9,0,Moderate
Wokha,26.0806391907327,94.2865625079159,40.7,43.8,43.2,6,Moderate
Wokha,26.070544478244056,94.27180178822928,99.7,44.7,34.4,1,Low
Wokha,26.08419168927387,94.27509501377143,65.6,52.6,31.8,2,Moderate
Wokha,26.08822971958959,94.27725281885175,88.9,74.9,32.5,2,Moderate
Wokha,26.10419901688878,94.25357098790691,173.2,46.8,35.6,2,Moderate
Wokha,26.10935067419642,94.27820686109125,208.1,65.3,32.3,3,Moderate
Wokha,26.108276014355482,94.30318594101253,181.1,58.5,33.6,3,Moderate
Wokha,26.106320778056343,94.24881306630411,41.8,39.9,34.6,1,Low
Wokha,26.07835132134079,94.23981870177104,42.4,77.7,27.3,0,Moderate
Wokha,26.08589718324902,94.28048582116328,43.3,61.8,40.2,1,Moderate
Wokha,26.106858553999697,94.25888815464971,176.6,55.4,34.7,6,Moderate
Wokha,26.09167773457474,94.2805436454421,90.6,66.6,31.9,0,Moderate
Wokha,26.09901637342339,94.25780602328054,40.4,43.6,31.6,2,Low
Wokha,26.094702125283757,94.27084297684237,69.7,43.3,27.9,3,Low
Wokha,26.140236342320847,94.28225509183905,131.5,58.2,40.0,4,Moderate
Wokha,26.097619815445505,94.2298358224669,51.7,46.1,22.5,2,Low
Wokha,26.11232033143977,94.27538520708715,87.2,58.1,33.8,1,Low
Wokha,26.08505400900526,94.28062716239613,63.6,53.4,40.9,3,Moderate
Wokha,26.103512651912624,94.2578840684414,111.1,56.2,43.6,5,Moderate
Wokha,26.131223450554828,94.2278341702355,140.1,75.2,20.1,3,Moderate
Wokha,26.122735429387735,94.27544327740777,70.0,72.4,29.0,3,Moderate
Wokha,26.09879911763978,94.25634680973207,33.5,56.1,44.6,1,Moderate
Wokha,26.10139459877,94.27233455504371,142.5,72.1,24.3,5,Moderate
Wokha,26.079303973326105,94.28458519488574,263.9,56.5,40.8,3,Moderate
Wokha,26.070908127843396,94.30495652250055,87.3,53.0,35.3,3,Moderate
Wokha,26.090651035884328,94.27244333524732,236.7,46.9,28.4,2,Moderate
Wokha,26.093668403844177,94.2715728805161,161.2,39.7,30.2,5,Moderate
Wokha,26.101145766942494,94.2761165205515,65.9,57.4,28.5,4,Moderate
Wokha,26.08554337443532,94.24799731594565,89.0,85.4,29.1,1,Moderate
Wokha,26.100956671458384,94.25612353040617,126.9,63.6,35.8,2,Moderate
Wokha,26.08536251458575,94.25754981002932,22.6,62.9,28.2,2,Low
Wokha,26.07181166869482,94.26176571367638,41.5,39.6,37.2,4,Low
Wokha,26.092107510066462,94.28214316776847,112.0,46.3,34.7,3,Moderate
Wokha,26.09520482030283,94.25495608416553,288.7,81.8,23.8,3,High
Wokha,26.11974542071351,94.27675556455779,52.2,70.3,29.8,2,Low
Wokha,26.09526609926482,94.29493513571981,29.7,47.6,51.3,2,Moderate
Wokha,26.09384484162455,94.27503800467402,100.4,50.7,33.1,3,Moderate
Wokha,26.1132398819475,94.268857236863,104.3,54.5,40.7,2,Moderate
Wokha,26.094287465069193,94.25686946149794,287.7,38.1,41.9,5,High
Wokha,26.107468492273547,94.2444549622499,97.6,46.9,37.2,1,Moderate
Wokha,26.086536466247807,94.2801987396392,21.5,77.8,42.8,3,Low
Wokha,26.103778107026898,94.27625679992643,183.0,35.4,22.8,4,Moderate
Wokha,26.129427920866565,94.24272508959156,94.9,72.4,23.1,4,Moderate
Wokha,26.09837668130907,94.27017775031426,260.9,45.4,40.4,1,High
Wokha,26.10017960038031,94.24998746356046,40.6,65.7,40.2,2,Moderate
Wokha,26.0747969884808,94.29215239266101,83.8,75.5,35.0,2,Moderate
Wokha,26.103458835528652,94.2764494282356,95.2,64.7,26.3,2,Low
Wokha,26.10643166090918,94.25584630876642,170.0,76.3,33.4,2,Moderate
Wokha,26.1360115496319,94.25908056413576,218.6,38.3,24.5,3,Moderate
Wokha,26.098498416142064,94.28229897676023,168.1,10.9,37.3,2,Moderate
Wokha,26.10377887715032,94.26885979283546,37.8,68.0,37.9,3,Low
Wokha,26.080577285940826,94.25318363303818,313.8,54.8,37.9,2,High
Wokha,26.07346912067926,94.26814693135346,246.1,44.2,33.3,4,High
Wokha,26.08950334966996,94.28011030521057,209.4,57.7,39.9,1,High
Wokha,26.117905033630656,94.25655741671855,124.9,59.4,35.0,4,Moderate
Wokha,26.08568747259523,94.268113083942,68.0,37.7,30.2,4,Low
Wokha,26.087491737082036,94.2366958976051,39.1,70.3,44.3,2,Moderate
Wokha,26.113413127850272,94.25221612932499,54.3,61.2,37.0,1,Low
Wokha,26.104634609021737,94.2729393658265,94.3,65.1,39.6,1,Moderate
Wokha,26.11614084007858,94.29416865406854,147.3,64.4,26.4,4,Moderate
Wokha,26.11957855581589,94.26042869217747,113.5,61.8,34.8,2,Moderate
Wokha,26.09068012133747,94.30117179934243,103.0,43.6,38.6,2,Moderate
Wokha,26.09762160977042,94.25084054105987,199.2,53.6,33.3,0,Moderate
Wokha,26.074534707412653,94.27773106413747,52.2,77.4,42.6,3,Moderate
Wokha,26.115972722972842,94.27947945488138,436.7,68.3,37.5,3,Severe
Wokha,26.080342691462295,94.25968266828626,199.5,45.6,36.8,2,Moderate
Wokha,26.0852530519077,94.26619819548159,99.5,48.0,33.1,5,Moderate
Wokha,26.058504368615797,94.23087478360061,117.2,42.7,47.6,1,Moderate
Wokha,26.09460200769022,94.25203079978115,147.5,29.9,30.1,6,Moderate
Wokha,26.074225142292683,94.26794818964655,126.9,62.7,26.7,4,Moderate
Wokha,26.10585470537657,94.27903875480953,189.0,52.2,34.9,0,Moderate
Wokha,26.09346027031859,94.27788417677688,48.2,76.2,30.7,4,Moderate
Wokha,26.08224192649347,94.26535744212936,44.2,43.7,31.9,2,Moderate
Wokha,26.112587769070764,94.25143010539026,89.2,65.9,23.0,3,Moderate
Wokha,26.084279156857175,94.28501640995538,83.4,60.1,28.2,0,Moderate
Wokha,26.100530836811277,94.24352614307605,54.2,67.9,27.7,2,Moderate
Wokha,26.07709911661671,94.2823014297895,149.2,80.6,23.0,5,Moderate
Wokha,26.079941643327178,94.24435553235209,52.3,64.1,30.7,2,Moderate
Wokha,26.10210397117492,94.27401624672663,118.5,59.5,33.3,1,Moderate
Wokha,26.070239603389695,94.25421228545837,124.9,61.1,44.9,1,Moderate
Wokha,26.108374993719217,94.26931337541868,56.9,63.7,23.5,5,Moderate
Wokha,26.090695528939268,94.25693408836166,80.1,54.5,34.4,1,Moderate
Wokha,26.11160917986557,94.3080220544058,222.1,50.1,26.4,2,Moderate
Wokha,26.05450197265083,94.24014133306179,183.8,46.4,23.9,2,Moderate
Wokha,26.067182159452507,94.26437728923369,82.9,56.6,47.8,2,Moderate
Wokha,26.06052452677409,94.26796725717364,136.7,47.7,30.6,6,Moderate
Wokha,26.090020313207987,94.27898424877344,81.4,63.3,38.5,1,Moderate
Wokha,26.102972895520058,94.27792953572397,21.3,59.5,33.6,3,Low
Wokha,26.063036590966025,94.28535914104859,121.0,47.7,32.8,1,Moderate
Wokha,26.076428422000017,94.2684252705164,31.4,42.9,31.8,3,Low
Wokha,26.106538432211785,94.27705800090496,99.7,58.4,28.2,2,Low
Wokha,26.102033235023388,94.24437787893412,65.2,40.1,33.6,3,Moderate
Wokha,26.110691486321286,94.29517837788534,69.6,72.9,42.7,2,Moderate
Wokha,26.087071767264916,94.26983109736953,228.3,65.8,29.0,3,Moderate
Wokha,26.080086741755398,94.2940949907074,98.6,60.8,51.9,2,Moderate
Wokha,26.123632542416544,94.2953223236071,349.7,61.5,36.7,3,High
Wokha,26.080399088388475,94.28292999340401,24.3,71.1,35.2,2,Low
Wokha,26.0890432746244,94.24861467071621,89.4,74.7,18.5,3,Moderate
Wokha,26.122930060969637,94.2613024648751,206.7,43.6,28.5,2,Moderate
Wokha,26.091279393082747,94.2350490207768,24.4,68.1,32.6,1,Moderate
Wokha,26.083505733854963,94.27666744462543,183.0,75.0,41.4,4,High
Wokha,26.090985783352306,94.26434251029696,47.9,58.3,40.5,1,Moderate
Wokha,26.096735542223136,94.27510522686349,110.0,68.7,32.9,4,Moderate
Wokha,26.106612406893028,94.26375822603572,79.1,53.3,45.7,4,Moderate
Wokha,26.087966108224762,94.24997665560753,218.0,60.8,39.3,0,High
Wokha,26.13745250241252,94.24569571846499,43.6,41.3,38.4,4,Moderate
Wokha,26.067857926607243,94.27725429462393,127.6,42.7,41.3,3,Moderate
Wokha,26.09474715738635,94.2706274826787,195.7,50.1,44.8,4,Moderate
Wokha,26.137610146919826,94.26199343252473,167.4,58.7,39.1,3,Moderate
Wokha,26.096594613917922,94.25687532483268,124.1,57.2,24.9,1,Moderate
Wokha,26.10252228993411,94.23450030119712,26.8,55.8,39.9,5,Moderate
Wokha,26.080802604554084,94.26747915865012,96.0,47.7,18.5,3,Moderate
Wokha,26.084214601551917,94.26052666856393,327.8,64.7,26.9,5,High
Wokha,26.096263790723945,94.26206736451913,136.4,51.2,47.1,2,Moderate
Wokha,26.075110096845837,94.25676153531228,442.3,69.4,32.6,0,High
Wokha,26.094265399202605,94.2276053667609,337.3,64.9,19.0,4,High
Wokha,26.13363779639161,94.30480059027039,101.5,57.1,31.5,5,Moderate
Wokha,26.108232613800844,94.28231117531348,9.2,59.4,35.0,6,Moderate
Wokha,26.106010458818403,94.26404282144695,74.8,52.5,34.7,3,Moderate
